title,title_fa,overview,overview_fa,release_date,poster_path,backdrop_path,imdb_rating,tmdb_rating,runtime,original_language,genres,director,cast,keywords,is_tv_series
Children of Heaven #320,بچه‌های آسمان 320,A boy loses his sister's shoes...,پسری کفش خواهرش را گم می‌کند و تلاش می‌کند آن را جایگزین کند.,1997-02-01,https://example.com/poster/children_of_heaven_#320.jpg,https://example.com/backdrop/children_of_heaven_#320.jpg,7.3,7.5,111,fa,"Drama, Family",Majid Majidi,['Amir Farrokh Hashemian'],"['shoes', 'poverty', 'siblings']",False
The Dark Knight #321,شوالیه تاریکی 321,Batman sets out to dismantle the remaining criminal organizations...,بتمن تلاش می‌کند گاتهام را از جنایتکاران پاک کند.,2008-07-18,https://example.com/poster/the_dark_knight_#321.jpg,https://example.com/backdrop/the_dark_knight_#321.jpg,7.4,8.5,126,en,"Action, Crime, Drama",Christopher Nolan,"['Christian Bale', 'Heath Ledger']","['joker', 'chaos', 'vigilante']",False
Parasite #322,انگل 322,Greed and class discrimination threaten the newly formed symbiotic relationship...,روابط پیچیده میان دو خانواده از طبقات مختلف کره‌ای.,2019-05-30,https://example.com/poster/parasite_#322.jpg,https://example.com/backdrop/parasite_#322.jpg,8.1,9.1,104,ko,"Drama, Thriller",Bong Joon-ho,['Song Kang-ho'],"['class', 'inequality']",False
Children of Heaven #323,بچه‌های آسمان 323,A boy loses his sister's shoes...,پسری کفش خواهرش را گم می‌کند و تلاش می‌کند آن را جایگزین کند.,1997-02-01,https://example.com/poster/children_of_heaven_#323.jpg,https://example.com/backdrop/children_of_heaven_#323.jpg,7.9,7.3,142,fa,"Drama, Family",Majid Majidi,['Amir Farrokh Hashemian'],"['shoes', 'poverty', 'siblings']",False
Children of Heaven #324,بچه‌های آسمان 324,A boy loses his sister's shoes...,پسری کفش خواهرش را گم می‌کند و تلاش می‌کند آن را جایگزین کند.,1997-02-01,https://example.com/poster/children_of_heaven_#324.jpg,https://example.com/backdrop/children_of_heaven_#324.jpg,9.7,8.9,144,fa,"Drama, Family",Majid Majidi,['Amir Farrokh Hashemian'],"['shoes', 'poverty', 'siblings']",False
A Separation #325,جدایی نادر از سیمین 325,A married couple face a difficult decision...,یک زوج ایرانی در آستانه‌ی طلاق با واقعیت‌های پیچیده‌ای مواجه می‌شوند.,2011-03-15,https://example.com/poster/a_separation_#325.jpg,https://example.com/backdrop/a_separation_#325.jpg,7.7,7.7,100,fa,Drama,Asghar Farhadi,"['Leila Hatami', 'Peyman Moaadi']","['divorce', 'family', 'Iran']",False
Children of Heaven #326,بچه‌های آسمان 326,A boy loses his sister's shoes...,پسری کفش خواهرش را گم می‌کند و تلاش می‌کند آن را جایگزین کند.,1997-02-01,https://example.com/poster/children_of_heaven_#326.jpg,https://example.com/backdrop/children_of_heaven_#326.jpg,8.9,8.7,109,fa,"Drama, Family",Majid Majidi,['Amir Farrokh Hashemian'],"['shoes', 'poverty', 'siblings']",False
The Dark Knight #327,شوالیه تاریکی 327,Batman sets out to dismantle the remaining criminal organizations...,بتمن تلاش می‌کند گاتهام را از جنایتکاران پاک کند.,2008-07-18,https://example.com/poster/the_dark_knight_#327.jpg,https://example.com/backdrop/the_dark_knight_#327.jpg,8.3,7.3,143,en,"Action, Crime, Drama",Christopher Nolan,"['Christian Bale', 'Heath Ledger']","['joker', 'chaos', 'vigilante']",False
Parasite #328,انگل 328,Greed and class discrimination threaten the newly formed symbiotic relationship...,روابط پیچیده میان دو خانواده از طبقات مختلف کره‌ای.,2019-05-30,https://example.com/poster/parasite_#328.jpg,https://example.com/backdrop/parasite_#328.jpg,7.9,7.4,95,ko,"Drama, Thriller",Bong Joon-ho,['Song Kang-ho'],"['class', 'inequality']",False
The Godfather #329,پدرخوانده 329,The aging patriarch of an organized crime dynasty...,رییس پیر یک خاندان مافیایی قدرت را به پسرش منتقل می‌کند.,1972-03-24,https://example.com/poster/the_godfather_#329.jpg,https://example.com/backdrop/the_godfather_#329.jpg,9.1,8.1,86,en,"Crime, Drama",Francis Ford Coppola,"['Marlon Brando', 'Al Pacino']","['mafia', 'family']",False
Parasite #330,انگل 330,Greed and class discrimination threaten the newly formed symbiotic relationship...,روابط پیچیده میان دو خانواده از طبقات مختلف کره‌ای.,2019-05-30,https://example.com/poster/parasite_#330.jpg,https://example.com/backdrop/parasite_#330.jpg,8.4,6.6,110,ko,"Drama, Thriller",Bong Joon-ho,['Song Kang-ho'],"['class', 'inequality']",False
Parasite #331,انگل 331,Greed and class discrimination threaten the newly formed symbiotic relationship...,روابط پیچیده میان دو خانواده از طبقات مختلف کره‌ای.,2019-05-30,https://example.com/poster/parasite_#331.jpg,https://example.com/backdrop/parasite_#331.jpg,8.1,8.4,129,ko,"Drama, Thriller",Bong Joon-ho,['Song Kang-ho'],"['class', 'inequality']",False
A Separation #332,جدایی نادر از سیمین 332,A married couple face a difficult decision...,یک زوج ایرانی در آستانه‌ی طلاق با واقعیت‌های پیچیده‌ای مواجه می‌شوند.,2011-03-15,https://example.com/poster/a_separation_#332.jpg,https://example.com/backdrop/a_separation_#332.jpg,9.6,7.8,128,fa,Drama,Asghar Farhadi,"['Leila Hatami', 'Peyman Moaadi']","['divorce', 'family', 'Iran']",False
The Dark Knight #333,شوالیه تاریکی 333,Batman sets out to dismantle the remaining criminal organizations...,بتمن تلاش می‌کند گاتهام را از جنایتکاران پاک کند.,2008-07-18,https://example.com/poster/the_dark_knight_#333.jpg,https://example.com/backdrop/the_dark_knight_#333.jpg,7.4,9.2,95,en,"Action, Crime, Drama",Christopher Nolan,"['Christian Bale', 'Heath Ledger']","['joker', 'chaos', 'vigilante']",False
The Dark Knight #334,شوالیه تاریکی 334,Batman sets out to dismantle the remaining criminal organizations...,بتمن تلاش می‌کند گاتهام را از جنایتکاران پاک کند.,2008-07-18,https://example.com/poster/the_dark_knight_#334.jpg,https://example.com/backdrop/the_dark_knight_#334.jpg,8.9,6.5,130,en,"Action, Crime, Drama",Christopher Nolan,"['Christian Bale', 'Heath Ledger']","['joker', 'chaos', 'vigilante']",False
The Dark Knight #335,شوالیه تاریکی 335,Batman sets out to dismantle the remaining criminal organizations...,بتمن تلاش می‌کند گاتهام را از جنایتکاران پاک کند.,2008-07-18,https://example.com/poster/the_dark_knight_#335.jpg,https://example.com/backdrop/the_dark_knight_#335.jpg,7.6,8.2,107,en,"Action, Crime, Drama",Christopher Nolan,"['Christian Bale', 'Heath Ledger']","['joker', 'chaos', 'vigilante']",False
The Godfather #336,پدرخوانده 336,The aging patriarch of an organized crime dynasty...,رییس پیر یک خاندان مافیایی قدرت را به پسرش منتقل می‌کند.,1972-03-24,https://example.com/poster/the_godfather_#336.jpg,https://example.com/backdrop/the_godfather_#336.jpg,8.9,7.1,106,en,"Crime, Drama",Francis Ford Coppola,"['Marlon Brando', 'Al Pacino']","['mafia', 'family']",False
Children of Heaven #337,بچه‌های آسمان 337,A boy loses his sister's shoes...,پسری کفش خواهرش را گم می‌کند و تلاش می‌کند آن را جایگزین کند.,1997-02-01,https://example.com/poster/children_of_heaven_#337.jpg,https://example.com/backdrop/children_of_heaven_#337.jpg,9.4,7.1,117,fa,"Drama, Family",Majid Majidi,['Amir Farrokh Hashemian'],"['shoes', 'poverty', 'siblings']",False
Children of Heaven #338,بچه‌های آسمان 338,A boy loses his sister's shoes...,پسری کفش خواهرش را گم می‌کند و تلاش می‌کند آن را جایگزین کند.,1997-02-01,https://example.com/poster/children_of_heaven_#338.jpg,https://example.com/backdrop/children_of_heaven_#338.jpg,7.3,6.6,134,fa,"Drama, Family",Majid Majidi,['Amir Farrokh Hashemian'],"['shoes', 'poverty', 'siblings']",False
The Dark Knight #339,شوالیه تاریکی 339,Batman sets out to dismantle the remaining criminal organizations...,بتمن تلاش می‌کند گاتهام را از جنایتکاران پاک کند.,2008-07-18,https://example.com/poster/the_dark_knight_#339.jpg,https://example.com/backdrop/the_dark_knight_#339.jpg,9.2,9.4,116,en,"Action, Crime, Drama",Christopher Nolan,"['Christian Bale', 'Heath Ledger']","['joker', 'chaos', 'vigilante']",False
Children of Heaven #340,بچه‌های آسمان 340,A boy loses his sister's shoes...,پسری کفش خواهرش را گم می‌کند و تلاش می‌کند آن را جایگزین کند.,1997-02-01,https://example.com/poster/children_of_heaven_#340.jpg,https://example.com/backdrop/children_of_heaven_#340.jpg,7.9,7.0,148,fa,"Drama, Family",Majid Majidi,['Amir Farrokh Hashemian'],"['shoes', 'poverty', 'siblings']",False
Children of Heaven #341,بچه‌های آسمان 341,A boy loses his sister's shoes...,پسری کفش خواهرش را گم می‌کند و تلاش می‌کند آن را جایگزین کند.,1997-02-01,https://example.com/poster/children_of_heaven_#341.jpg,https://example.com/backdrop/children_of_heaven_#341.jpg,8.7,6.9,92,fa,"Drama, Family",Majid Majidi,['Amir Farrokh Hashemian'],"['shoes', 'poverty', 'siblings']",False
The Godfather #342,پدرخوانده 342,The aging patriarch of an organized crime dynasty...,رییس پیر یک خاندان مافیایی قدرت را به پسرش منتقل می‌کند.,1972-03-24,https://example.com/poster/the_godfather_#342.jpg,https://example.com/backdrop/the_godfather_#342.jpg,8.8,6.9,119,en,"Crime, Drama",Francis Ford Coppola,"['Marlon Brando', 'Al Pacino']","['mafia', 'family']",False
Children of Heaven #343,بچه‌های آسمان 343,A boy loses his sister's shoes...,پسری کفش خواهرش را گم می‌کند و تلاش می‌کند آن را جایگزین کند.,1997-02-01,https://example.com/poster/children_of_heaven_#343.jpg,https://example.com/backdrop/children_of_heaven_#343.jpg,7.8,7.3,149,fa,"Drama, Family",Majid Majidi,['Amir Farrokh Hashemian'],"['shoes', 'poverty', 'siblings']",False
Children of Heaven #344,بچه‌های آسمان 344,A boy loses his sister's shoes...,پسری کفش خواهرش را گم می‌کند و تلاش می‌کند آن را جایگزین کند.,1997-02-01,https://example.com/poster/children_of_heaven_#344.jpg,https://example.com/backdrop/children_of_heaven_#344.jpg,8.6,7.9,100,fa,"Drama, Family",Majid Majidi,['Amir Farrokh Hashemian'],"['shoes', 'poverty', 'siblings']",False
The Dark Knight #345,شوالیه تاریکی 345,Batman sets out to dismantle the remaining criminal organizations...,بتمن تلاش می‌کند گاتهام را از جنایتکاران پاک کند.,2008-07-18,https://example.com/poster/the_dark_knight_#345.jpg,https://example.com/backdrop/the_dark_knight_#345.jpg,9.6,7.9,95,en,"Action, Crime, Drama",Christopher Nolan,"['Christian Bale', 'Heath Ledger']","['joker', 'chaos', 'vigilante']",False
A Separation #346,جدایی نادر از سیمین 346,A married couple face a difficult decision...,یک زوج ایرانی در آستانه‌ی طلاق با واقعیت‌های پیچیده‌ای مواجه می‌شوند.,2011-03-15,https://example.com/poster/a_separation_#346.jpg,https://example.com/backdrop/a_separation_#346.jpg,9.6,8.0,82,fa,Drama,Asghar Farhadi,"['Leila Hatami', 'Peyman Moaadi']","['divorce', 'family', 'Iran']",False
The Godfather #347,پدرخوانده 347,The aging patriarch of an organized crime dynasty...,رییس پیر یک خاندان مافیایی قدرت را به پسرش منتقل می‌کند.,1972-03-24,https://example.com/poster/the_godfather_#347.jpg,https://example.com/backdrop/the_godfather_#347.jpg,9.1,6.6,96,en,"Crime, Drama",Francis Ford Coppola,"['Marlon Brando', 'Al Pacino']","['mafia', 'family']",False
The Dark Knight #348,شوالیه تاریکی 348,Batman sets out to dismantle the remaining criminal organizations...,بتمن تلاش می‌کند گاتهام را از جنایتکاران پاک کند.,2008-07-18,https://example.com/poster/the_dark_knight_#348.jpg,https://example.com/backdrop/the_dark_knight_#348.jpg,9.1,6.8,148,en,"Action, Crime, Drama",Christopher Nolan,"['Christian Bale', 'Heath Ledger']","['joker', 'chaos', 'vigilante']",False
The Godfather #349,پدرخوانده 349,The aging patriarch of an organized crime dynasty...,رییس پیر یک خاندان مافیایی قدرت را به پسرش منتقل می‌کند.,1972-03-24,https://example.com/poster/the_godfather_#349.jpg,https://example.com/backdrop/the_godfather_#349.jpg,8.0,8.4,115,en,"Crime, Drama",Francis Ford Coppola,"['Marlon Brando', 'Al Pacino']","['mafia', 'family']",False
The Godfather #350,پدرخوانده 350,The aging patriarch of an organized crime dynasty...,رییس پیر یک خاندان مافیایی قدرت را به پسرش منتقل می‌کند.,1972-03-24,https://example.com/poster/the_godfather_#350.jpg,https://example.com/backdrop/the_godfather_#350.jpg,8.6,8.6,110,en,"Crime, Drama",Francis Ford Coppola,"['Marlon Brando', 'Al Pacino']","['mafia', 'family']",False
Parasite #351,انگل 351,Greed and class discrimination threaten the newly formed symbiotic relationship...,روابط پیچیده میان دو خانواده از طبقات مختلف کره‌ای.,2019-05-30,https://example.com/poster/parasite_#351.jpg,https://example.com/backdrop/parasite_#351.jpg,7.9,7.4,127,ko,"Drama, Thriller",Bong Joon-ho,['Song Kang-ho'],"['class', 'inequality']",False
The Dark Knight #352,شوالیه تاریکی 352,Batman sets out to dismantle the remaining criminal organizations...,بتمن تلاش می‌کند گاتهام را از جنایتکاران پاک کند.,2008-07-18,https://example.com/poster/the_dark_knight_#352.jpg,https://example.com/backdrop/the_dark_knight_#352.jpg,8.0,7.9,102,en,"Action, Crime, Drama",Christopher Nolan,"['Christian Bale', 'Heath Ledger']","['joker', 'chaos', 'vigilante']",False
